product,currency,customer_gender,day_of_week,order_date,order_id,taxful_total_price,total_quantity,geoip.continent_name,geoip.city_name
Casque de vélo,EUR,FEMALE,Wednesday,2025-01-15T23:00:58+00:00,578600,42.98,2,Europe,Birmingham
Ballon de basketball,EUR,FEMALE,Wednesday,2025-01-15T16:22:05+00:00,578257,34.98,2,Europe,Monte Carlo
Patins à glace,EUR,MALE,Sunday,2025-01-12T23:58:34+00:00,574708,49.98,2,North America,New York
Haltères,EUR,MALE,Sunday,2025-01-12T13:50:53+00:00,574149,30.98,2,Asia,Dubai
Clubs de golf,EUR,FEMALE,Sunday,2025-01-05T16:36:29+00:00,564885,32.98,2,Europe,Cannes
Paddle gonflable,EUR,MALE,Friday,2024-12-27T07:53:46+00:00,552188,39.98,2,Europe,
Paddle gonflable,EUR,FEMALE,Friday,2024-12-27T02:29:46+00:00,551891,74.98,2,Asia,Dubai
Ballon de football,EUR,FEMALE,Friday,2024-12-27T03:00:00+00:00,551916,32.98,2,Asia,Dubai
Veste de sport,EUR,MALE,Thursday,2024-12-26T15:04:19+00:00,551220,74.98,2,Europe,
Rouleau de massage,EUR,FEMALE,Thursday,2024-12-26T15:36:00+00:00,551251,22.98,2,Asia,
Chaussures de football,EUR,FEMALE,Thursday,2024-12-26T16:17:46+00:00,551295,66.98,2,South America,Bogotu00e1
Tapis de yoga,EUR,FEMALE,Thursday,2024-12-26T11:48:29+00:00,551042,57.98,2,South America,Bogotu00e1
Bonnet de natation,EUR,MALE,Thursday,2024-12-26T12:24:29+00:00,551077,91.98,2,North America,New York
Filet de volleyball,EUR,FEMALE,Thursday,2024-12-26T13:00:29+00:00,551114,92.98,2,Asia,Dubai
Casquette de sport,EUR,MALE,Friday,2024-12-27T00:56:10+00:00,551782,25.98,2,North America,New York
Haltères,EUR,FEMALE,Wednesday,2025-01-22T15:01:26+00:00,587636,61.98,2,Europe,Monte Carlo
Maillot de bain,EUR,MALE,Wednesday,2025-01-22T16:10:34+00:00,587684,22.98,2,Africa,Marrakesh
Ballon de football,EUR,MALE,Wednesday,2025-01-22T20:38:24+00:00,587937,31.98,2,North America,New York
Corde à sauter,EUR,FEMALE,Wednesday,2025-01-22T21:33:07+00:00,587990,109.98,2,Europe,Birmingham
Sac à dos de randonnée,EUR,MALE,Wednesday,2025-01-22T10:35:02+00:00,587372,82.98,2,North America,New York
Palmes de natation,EUR,MALE,Wednesday,2025-01-22T10:50:53+00:00,587394,61.98,2,North America,Los Angeles
Veste de sport,EUR,FEMALE,Saturday,2025-01-04T03:48:58+00:00,562792,82.98,2,Europe,
Palmes de natation,EUR,FEMALE,Friday,2025-01-03T19:56:38+00:00,562352,61.98,2,North America,New York
Roller,EUR,MALE,Monday,2025-01-20T12:59:02+00:00,584879,29.98,2,Asia,
Raquette de tennis,EUR,MALE,Monday,2025-01-20T13:23:31+00:00,584907,67.98,2,Europe,Birmingham
Gants de cyclisme,EUR,FEMALE,Wednesday,2025-01-22T11:22:34+00:00,587430,53.98,2,North America,New York
Casquette de sport,EUR,MALE,Wednesday,2025-01-22T12:20:10+00:00,587483,62.98,2,Asia,Istanbul
Lunettes de natation,EUR,MALE,Wednesday,2025-01-22T13:06:14+00:00,587531,139.98,2,Asia,Abu Dhabi
Protège-dents,EUR,FEMALE,Wednesday,2025-01-22T13:43:41+00:00,587569,55.98,2,Europe,Cannes
Bouteille isotherme,EUR,MALE,Wednesday,2025-01-22T18:46:05+00:00,587828,57.98,2,Asia,Dubai
Chaussures de piscine,EUR,MALE,Saturday,2025-01-18T05:49:55+00:00,581657,214.98,2,Asia,Abu Dhabi
Planches d’équilibre,EUR,MALE,Wednesday,2025-01-15T12:31:41+00:00,578044,41.98,2,Africa,Cairo
Maillot de bain,EUR,MALE,Wednesday,2025-01-15T13:20:38+00:00,578091,51.98,2,North America,Los Angeles
Filet de volleyball,EUR,MALE,Monday,2025-01-13T11:31:12+00:00,575340,70.98,2,Asia,Istanbul
Serviette de sport,EUR,FEMALE,Wednesday,2025-01-15T08:52:48+00:00,577823,84.98,2,Africa,Cairo
Pantalon de survêtement,EUR,MALE,Wednesday,2025-01-15T10:13:26+00:00,577903,92.98,2,Africa,Marrakesh
Pantalon de survêtement,EUR,MALE,Tuesday,2025-01-07T19:35:02+00:00,567736,86.98,2,Asia,Istanbul
Filet de volleyball,EUR,FEMALE,Tuesday,2025-01-14T17:32:38+00:00,577005,36.98,2,South America,Bogotu00e1
Gants de cyclisme,EUR,FEMALE,Wednesday,2025-01-15T05:45:36+00:00,577646,40.98,2,Africa,Cairo
Gants de cyclisme,EUR,FEMALE,Wednesday,2025-01-15T06:36:00+00:00,577688,86.98,2,Europe,Birmingham
Masque de plongée,EUR,FEMALE,Tuesday,2025-01-14T22:30:43+00:00,577256,53.98,2,Africa,Marrakesh
Snowboard,EUR,FEMALE,Tuesday,2025-01-14T03:59:02+00:00,576241,35.98,2,North America,New York
Bouteille isotherme,EUR,MALE,Tuesday,2025-01-14T04:46:34+00:00,576291,44.98,2,North America,New York
Pantalon de survêtement,EUR,MALE,Wednesday,2025-01-15T00:47:31+00:00,577375,45.98,2,North America,New York
Sac de sport,EUR,MALE,Saturday,2024-12-28T06:14:24+00:00,553412,55.98,2,North America,Los Angeles
Clubs de golf,EUR,MALE,Thursday,2025-01-23T16:56:38+00:00,589059,124.98,2,Europe,
Palmes de natation,EUR,FEMALE,Friday,2025-01-24T09:59:02+00:00,590027,28.98,2,Africa,Cairo
Casque de vélo,EUR,FEMALE,Thursday,2025-01-23T12:33:07+00:00,588832,154.98,2,North America,New York
Corde à sauter,EUR,FEMALE,Thursday,2025-01-23T13:58:05+00:00,588900,38.98,2,Africa,Marrakesh
Chaussures de football,EUR,FEMALE,Thursday,2025-01-23T19:04:48+00:00,589173,43.98,2,South America,Bogotu00e1
Snowboard,EUR,FEMALE,Thursday,2025-01-23T19:32:10+00:00,589212,67.98,2,Europe,Birmingham
Chaussures de football,EUR,MALE,Friday,2025-01-17T11:22:34+00:00,580641,67.98,2,Asia,
Bonnet de natation,EUR,FEMALE,Friday,2025-01-17T12:12:58+00:00,580684,80.98,2,Asia,
Haltères,EUR,FEMALE,Wednesday,2025-01-22T07:16:19+00:00,587182,45.98,2,Asia,Dubai
Gants de cyclisme,EUR,MALE,Monday,2025-01-06T22:01:55+00:00,566553,67.98,2,Africa,Cairo
Masque de plongée,EUR,FEMALE,Wednesday,2025-01-08T15:15:50+00:00,568789,55.98,2,Africa,Marrakesh
Sac de sport,EUR,MALE,Wednesday,2025-01-08T06:54:43+00:00,568331,70.98,2,Asia,Istanbul
Lunettes de natation,EUR,MALE,Wednesday,2025-01-08T10:50:53+00:00,568524,119.98,2,Asia,Istanbul
Lunettes de natation,EUR,MALE,Wednesday,2025-01-08T12:01:26+00:00,568589,75.98,2,Asia,Istanbul
Serviette de sport,EUR,MALE,Wednesday,2025-01-08T12:47:31+00:00,568640,49.98,2,Europe,
Bandes élastiques de musculation,EUR,MALE,Wednesday,2025-01-08T13:23:31+00:00,568682,101.98,2,South America,Bogotu00e1
Gants de boxe,EUR,MALE,Sunday,2024-12-29T17:22:34+00:00,555414,132.98,2,Europe,
Bouteille isotherme,EUR,MALE,Thursday,2024-12-26T08:32:38+00:00,550841,43.98,2,Asia,Abu Dhabi
Shorts de running,EUR,FEMALE,Thursday,2024-12-26T06:14:24+00:00,550724,58.98,2,North America,New York
Kettlebell,EUR,MALE,Sunday,2024-12-29T14:26:53+00:00,555248,14.98,2,North America,Los Angeles
Kettlebell,EUR,FEMALE,Monday,2025-01-06T02:11:02+00:00,565446,41.98,2,Asia,
Chaussures de football,EUR,MALE,Friday,2025-01-24T20:45:36+00:00,590631,82.98,2,Asia,Abu Dhabi
Montre de sport,EUR,MALE,Tuesday,2025-01-21T15:18:43+00:00,586313,65.98,2,Europe,
Tapis de yoga,EUR,MALE,Tuesday,2025-01-21T16:06:14+00:00,586343,35.98,2,North America,Los Angeles
Filet de volleyball,EUR,MALE,Tuesday,2025-01-21T16:33:36+00:00,586383,45.98,2,Asia,Dubai
Tapis de yoga,EUR,FEMALE,Saturday,2025-01-25T16:06:14+00:00,591709,40.98,2,North America,New York
Sac à dos de randonnée,EUR,MALE,Friday,2025-01-03T02:15:22+00:00,561343,75.98,2,North America,Los Angeles
Chaussures de football,EUR,MALE,Sunday,2025-01-12T13:26:24+00:00,574129,39.98,2,Africa,Cairo
Gants de cyclisme,EUR,MALE,Sunday,2025-01-12T14:29:46+00:00,574176,60.98,2,Asia,Istanbul
Clubs de golf,EUR,FEMALE,Wednesday,2025-01-15T12:25:55+00:00,578040,66.98,2,Africa,Cairo
Bouteille isotherme,EUR,FEMALE,Wednesday,2025-01-15T13:36:29+00:00,578098,74.98,2,Asia,Dubai
Kettlebell,EUR,FEMALE,Monday,2025-01-13T11:32:38+00:00,575341,61.98,2,Europe,Cannes
Lunettes de natation,EUR,MALE,Monday,2025-01-13T12:05:46+00:00,575378,75.98,2,North America,Los Angeles
Palmes de natation,EUR,FEMALE,Monday,2025-01-13T12:46:05+00:00,575416,28.98,2,Europe,Birmingham
Serviette de sport,EUR,FEMALE,Wednesday,2025-01-15T09:31:41+00:00,577859,66.98,2,Europe,Birmingham
Planche de surf,EUR,FEMALE,Wednesday,2025-01-15T09:51:50+00:00,577879,46.98,2,Asia,
Ballon de basketball,EUR,MALE,Tuesday,2025-01-07T19:56:38+00:00,567755,91.98,2,Asia,Istanbul
Kettlebell,EUR,FEMALE,Friday,2025-01-24T20:34:05+00:00,590621,86.98,2,North America,New York
Paddle gonflable,EUR,MALE,Tuesday,2025-01-21T16:10:34+00:00,586349,62.98,2,Asia,Dubai
Maillot de bain,EUR,FEMALE,Tuesday,2025-01-14T15:27:22+00:00,576878,65.98,2,Europe,
Ballon de football,EUR,FEMALE,Tuesday,2025-01-14T16:00:29+00:00,576912,54.98,2,Europe,Birmingham
Serviette de sport,EUR,FEMALE,Thursday,2025-01-16T03:24:29+00:00,578834,46.98,2,Africa,Marrakesh
Rouleau de massage,EUR,FEMALE,Thursday,2025-01-16T04:09:07+00:00,578875,95.98,2,Africa,Marrakesh
Lunettes de natation,EUR,MALE,Tuesday,2025-01-21T16:36:29+00:00,586389,78.98,2,North America,New York
Snowboard,EUR,FEMALE,Tuesday,2025-01-21T05:24:00+00:00,585769,74.98,2,South America,Bogotu00e1
Kettlebell,EUR,FEMALE,Monday,2025-01-13T22:16:19+00:00,575919,40.98,2,Asia,Dubai
Ballon de football,EUR,FEMALE,Monday,2025-01-13T23:02:24+00:00,575958,54.98,2,Europe,
Ballon de basketball,EUR,FEMALE,Tuesday,2025-01-14T11:03:50+00:00,576633,46.98,2,Asia,Dubai
Casque de vélo,EUR,FEMALE,Tuesday,2025-01-14T00:07:12+00:00,576006,79.98,2,Europe,Monte Carlo
Vélos d’appartement,EUR,MALE,Monday,2025-01-13T16:59:31+00:00,575639,124.98,2,Europe,
Casquette de sport,EUR,MALE,Monday,2025-01-13T17:34:05+00:00,575674,101.98,2,Africa,Marrakesh
Gants de boxe,EUR,FEMALE,Saturday,2025-01-18T00:07:12+00:00,581338,40.98,2,Europe,Birmingham
Chaussures de piscine,EUR,FEMALE,Saturday,2025-01-18T00:47:31+00:00,581373,61.98,2,Europe,Birmingham
Paddle gonflable,EUR,MALE,Saturday,2025-01-18T01:40:48+00:00,581420,106.98,2,Asia,Istanbul
Rouleau de massage,EUR,FEMALE,Tuesday,2024-12-31T23:52:48+00:00,558526,53.98,2,Europe,Monte Carlo
Planches d’équilibre,EUR,MALE,Wednesday,2025-01-01T00:38:53+00:00,558578,124.98,2,Asia,Istanbul
Paddle gonflable,EUR,MALE,Wednesday,2025-01-01T12:50:24+00:00,559229,109.98,2,North America,New York
Serviette de sport,EUR,FEMALE,Wednesday,2025-01-01T13:43:41+00:00,559280,70.98,2,Europe,Cannes
Ski,EUR,MALE,Wednesday,2025-01-01T10:49:26+00:00,559116,139.98,2,Asia,
Corde à sauter,EUR,FEMALE,Friday,2025-01-24T00:53:17+00:00,589499,45.98,2,North America,New York
Sac à dos de randonnée,EUR,MALE,Saturday,2025-01-25T02:48:29+00:00,590937,41.98,2,Africa,Cairo
Pantalon de survêtement,EUR,MALE,Saturday,2025-01-25T03:28:48+00:00,590976,36.98,2,Asia,
Casquette de sport,EUR,MALE,Monday,2024-12-30T15:50:24+00:00,556644,76.98,2,South America,Bogotu00e1
Gants de cyclisme,EUR,MALE,Monday,2024-12-30T17:05:17+00:00,556709,61.98,2,Europe,
Raquette de badminton,EUR,FEMALE,Monday,2024-12-30T12:08:38+00:00,556460,100.98,2,Asia,Dubai
Casquette de sport,EUR,FEMALE,Monday,2024-12-30T08:11:02+00:00,556221,66.98,2,Asia,
Gourde de sport,EUR,FEMALE,Monday,2024-12-30T09:00:00+00:00,556267,124.98,2,Europe,Cannes
Sac de sport,EUR,FEMALE,Saturday,2025-01-11T15:37:26+00:00,572922,93.98,2,North America,New York
Planches d’équilibre,EUR,MALE,Monday,2025-01-06T12:57:36+00:00,566053,49.98,2,Asia,
Gants de cyclisme,EUR,FEMALE,Thursday,2024-12-26T22:42:14+00:00,551647,95.98,2,North America,New York
Rouleau de massage,EUR,FEMALE,Thursday,2024-12-26T23:09:36+00:00,551674,29.98,2,Europe,
Bandes élastiques de musculation,EUR,MALE,Wednesday,2025-01-01T19:07:41+00:00,716826,92.96,4,Asia,Istanbul
Clubs de golf,EUR,MALE,Thursday,2025-01-02T04:01:55+00:00,716092,76.96,4,Asia,Istanbul
Sac de sport,EUR,FEMALE,Thursday,2024-12-26T23:12:29+00:00,551677,28.98,2,Europe,Cannes
Raquette de badminton,EUR,FEMALE,Thursday,2024-12-26T13:26:24+00:00,551133,58.98,2,North America,Los Angeles
Montre de sport,EUR,MALE,Thursday,2024-12-26T14:24:00+00:00,551185,41.98,2,North America,Los Angeles
Gants de cyclisme,EUR,MALE,Tuesday,2025-01-07T09:25:55+00:00,715455,83.96,4,Asia,Abu Dhabi
Gourde de sport,EUR,MALE,Thursday,2025-01-23T00:51:50+00:00,588187,30.98,2,Africa,Marrakesh
Pantalon de survêtement,EUR,MALE,Wednesday,2025-01-22T22:01:55+00:00,588017,62.98,2,Asia,Istanbul
Chaussures de course,EUR,FEMALE,Wednesday,2025-01-22T23:05:17+00:00,588068,36.98,2,North America,New York
Gants de cyclisme,EUR,FEMALE,Sunday,2025-01-19T10:26:24+00:00,712841,47.99,1,North America,New York
Filet de volleyball,EUR,FEMALE,Sunday,2025-01-19T03:02:53+00:00,712770,47.99,1,North America,New York
Chaussures de randonnée,EUR,FEMALE,Thursday,2025-01-09T18:33:07+00:00,570396,36.98,2,North America,Los Angeles
Gourde de sport,EUR,FEMALE,Thursday,2025-01-09T12:11:31+00:00,570037,88.98,2,Europe,Monte Carlo
Chaussures de piscine,EUR,MALE,Friday,2025-01-17T05:06:43+00:00,580284,134.98,2,Africa,Cairo
Lunettes de natation,EUR,MALE,Tuesday,2024-12-31T03:48:58+00:00,557332,36.98,2,North America,Los Angeles
Gants de boxe,EUR,FEMALE,Tuesday,2024-12-31T04:43:41+00:00,557387,76.98,2,Africa,Marrakesh
Lunettes de natation,EUR,FEMALE,Monday,2024-12-30T22:49:26+00:00,557040,32.98,2,Asia,Dubai
Tapis de yoga,EUR,FEMALE,Monday,2024-12-30T23:35:31+00:00,557088,53.98,2,North America,New York
Gants de boxe,EUR,FEMALE,Monday,2024-12-30T21:12:58+00:00,556945,34.98,2,North America,New York
Casque de vélo,EUR,FEMALE,Monday,2024-12-30T22:22:05+00:00,557016,26.98,2,North America,New York
Veste de sport,EUR,MALE,Tuesday,2024-12-31T08:08:10+00:00,557574,74.98,2,Africa,Marrakesh
Ballon de basketball,EUR,FEMALE,Monday,2024-12-30T07:40:48+00:00,556187,53.98,2,Europe,Cannes
Patins à glace,EUR,FEMALE,Sunday,2024-12-29T00:48:58+00:00,554479,67.98,2,Europe,Cannes
Veste de sport,EUR,MALE,Saturday,2024-12-28T22:14:53+00:00,554332,111.98,2,Asia,Dubai
Planches d’équilibre,EUR,FEMALE,Saturday,2024-12-28T23:28:19+00:00,554403,134.98,2,Europe,Cannes
Ballon de football,EUR,FEMALE,Sunday,2024-12-29T02:29:46+00:00,554568,37.98,2,Europe,
Chaussures de randonnée,EUR,FEMALE,Sunday,2024-12-29T03:02:53+00:00,554603,41.98,2,Europe,Birmingham
Casque de vélo,EUR,MALE,Saturday,2024-12-28T17:32:38+00:00,554070,78.98,2,Asia,Abu Dhabi
Raquette de tennis,EUR,FEMALE,Thursday,2025-01-02T14:12:29+00:00,560651,51.98,2,Europe,Cannes
Raquette de tennis,EUR,FEMALE,Thursday,2025-01-02T14:57:07+00:00,560693,123.98,2,Europe,Cannes
Roller,EUR,MALE,Monday,2025-01-06T05:02:24+00:00,565605,82.98,2,North America,Los Angeles
Tapis de yoga,EUR,MALE,Sunday,2025-01-05T21:24:29+00:00,565150,74.98,2,Africa,Cairo
Masque de plongée,EUR,MALE,Sunday,2025-01-05T22:16:19+00:00,565206,144.98,2,North America,Los Angeles
Corde à sauter,EUR,FEMALE,Friday,2025-01-03T05:41:17+00:00,561543,75.98,2,North America,New York
Chaussures de piscine,EUR,MALE,Friday,2025-01-03T06:15:50+00:00,561577,57.98,2,North America,Los Angeles
Pantalon de survêtement,EUR,FEMALE,Thursday,2025-01-02T17:13:55+00:00,560828,106.98,2,Asia,
Raquette de tennis,EUR,FEMALE,Thursday,2025-01-02T18:41:46+00:00,560892,93.98,2,North America,New York
Rouleau de massage,EUR,MALE,Friday,2025-01-03T03:30:14+00:00,561429,61.98,2,Africa,Cairo
Shorts de running,EUR,MALE,Wednesday,2025-01-15T04:20:38+00:00,577569,76.98,2,Asia,Istanbul
Pantalon de survêtement,EUR,MALE,Wednesday,2025-01-15T05:06:43+00:00,577604,73.98,2,Europe,
Sac de sport,EUR,FEMALE,Wednesday,2025-01-15T08:03:50+00:00,577769,55.98,2,Africa,Cairo
Roller,EUR,FEMALE,Wednesday,2025-01-08T23:08:10+00:00,569259,114.98,2,Asia,Dubai
Raquette de badminton,EUR,FEMALE,Thursday,2025-01-09T00:04:19+00:00,569311,36.98,2,Africa,Cairo
Raquette de tennis,EUR,FEMALE,Friday,2025-01-10T01:03:22+00:00,570757,91.98,2,North America,New York
Bouteille isotherme,EUR,MALE,Friday,2025-01-10T01:52:19+00:00,570801,55.98,2,Asia,Dubai
Casquette de sport,EUR,MALE,Friday,2025-01-10T04:20:38+00:00,570948,75.98,2,Africa,Marrakesh
Masque de plongée,EUR,MALE,Friday,2025-01-10T05:08:10+00:00,570990,82.98,2,Africa,Marrakesh
Sac de sport,EUR,FEMALE,Friday,2025-01-10T02:28:19+00:00,570835,88.98,2,Europe,Cannes
Protège-dents,EUR,MALE,Friday,2025-01-10T03:10:05+00:00,570878,26.98,2,North America,New York
Clubs de golf,EUR,MALE,Thursday,2025-01-09T22:43:41+00:00,570632,124.98,2,Asia,
Gants de cyclisme,EUR,FEMALE,Monday,2025-01-13T07:37:55+00:00,575130,55.98,2,North America,New York
Ski,EUR,MALE,Thursday,2025-01-02T05:28:19+00:00,560151,124.98,2,Africa,Marrakesh
Kettlebell,EUR,FEMALE,Tuesday,2025-01-21T11:06:43+00:00,586054,91.98,2,Europe,Birmingham
Protège-dents,EUR,FEMALE,Tuesday,2025-01-21T11:39:50+00:00,586084,91.98,2,Europe,Cannes
Paddle gonflable,EUR,FEMALE,Tuesday,2025-01-21T18:07:12+00:00,586462,44.98,2,Asia,Dubai
Rouleau de massage,EUR,FEMALE,Saturday,2025-01-18T21:28:48+00:00,582617,85.98,2,Europe,Birmingham
Vélos d’appartement,EUR,FEMALE,Wednesday,2025-01-01T01:50:53+00:00,558652,66.98,2,North America,Los Angeles
Kettlebell,EUR,FEMALE,Wednesday,2025-01-01T02:19:41+00:00,558680,134.98,2,South America,Bogotu00e1
Gants de boxe,EUR,FEMALE,Sunday,2025-01-12T00:00:00+00:00,573392,53.98,2,Europe,Cannes
Filet de volleyball,EUR,MALE,Sunday,2025-01-12T01:26:24+00:00,573469,53.98,2,North America,New York
Ballon de basketball,EUR,MALE,Sunday,2025-01-12T08:16:48+00:00,573841,35.98,2,North America,New York
Sac à dos de randonnée,EUR,FEMALE,Sunday,2025-01-12T08:49:55+00:00,573876,21.98,2,Asia,Dubai
Ski,EUR,FEMALE,Sunday,2025-01-12T11:45:36+00:00,574027,49.98,2,Asia,
Planches d’équilibre,EUR,MALE,Sunday,2025-01-12T12:41:46+00:00,574082,86.98,2,Africa,Cairo
Bonnet de natation,EUR,FEMALE,Friday,2025-01-17T10:58:05+00:00,580620,35.98,2,North America,New York
Patins à glace,EUR,FEMALE,Wednesday,2025-01-22T07:58:05+00:00,587224,34.98,2,Europe,Cannes
Gourde de sport,EUR,MALE,Wednesday,2025-01-22T08:26:53+00:00,587259,27.98,2,Europe,Cannes
Corde à sauter,EUR,FEMALE,Saturday,2025-01-04T14:13:55+00:00,563365,39.98,2,Europe,Cannes
Serviette de sport,EUR,FEMALE,Friday,2025-01-17T10:55:12+00:00,580613,99.98,2,Europe,Birmingham
Planche de surf,EUR,FEMALE,Friday,2025-01-24T11:26:53+00:00,590107,58.98,2,Europe,Monte Carlo
Palmes de natation,EUR,FEMALE,Friday,2025-01-03T14:36:58+00:00,562050,139.98,2,Europe,Cannes
Bandes élastiques de musculation,EUR,MALE,Friday,2025-01-03T15:34:34+00:00,562101,74.98,2,North America,New York
Chaussures de course,EUR,FEMALE,Friday,2025-01-03T18:07:12+00:00,562247,154.98,2,North America,New York
Ski,EUR,MALE,Friday,2025-01-03T18:40:19+00:00,562285,20.98,2,Asia,Dubai
Bonnet de natation,EUR,FEMALE,Friday,2025-01-24T18:48:58+00:00,590529,48.98,2,Europe,Birmingham
Chaussures de football,EUR,FEMALE,Friday,2025-01-24T20:11:02+00:00,590599,82.98,2,Africa,Cairo
Corde à sauter,EUR,MALE,Thursday,2025-01-23T22:16:19+00:00,589368,44.98,2,Asia,Istanbul
Snowboard,EUR,MALE,Thursday,2025-01-23T23:16:48+00:00,589415,91.98,2,Asia,Abu Dhabi
Gourde de sport,EUR,FEMALE,Tuesday,2025-01-07T01:40:48+00:00,566768,66.98,2,Europe,Birmingham
Gants de boxe,EUR,FEMALE,Tuesday,2025-01-07T02:39:50+00:00,566812,105.98,2,Europe,Cannes
Chaussures de course,EUR,MALE,Sunday,2025-01-19T03:41:46+00:00,582966,70.98,2,Asia,Abu Dhabi
Planche de surf,EUR,MALE,Sunday,2025-01-19T04:30:43+00:00,583002,35.98,2,Europe,Cannes
Sac de sport,EUR,MALE,Sunday,2025-01-19T04:58:05+00:00,583030,106.98,2,Asia,
Gants de boxe,EUR,FEMALE,Friday,2025-01-17T17:51:22+00:00,580985,61.98,2,North America,Los Angeles
Chaussures de randonnée,EUR,MALE,Friday,2025-01-17T13:46:34+00:00,580765,62.98,2,North America,New York
Chaussures de course,EUR,FEMALE,Friday,2025-01-17T21:28:48+00:00,581190,65.98,2,Africa,Cairo
Clubs de golf,EUR,MALE,Friday,2025-01-17T15:01:26+00:00,580835,44.98,2,Africa,Marrakesh
Maillot de bain,EUR,MALE,Saturday,2025-01-04T01:56:38+00:00,562688,38.98,2,Africa,Marrakesh
Snowboard,EUR,MALE,Saturday,2025-01-04T19:19:12+00:00,563647,121.98,2,Africa,Marrakesh
Casquette de sport,EUR,MALE,Saturday,2025-01-04T20:29:46+00:00,563711,199.98,2,Asia,Istanbul
Montre de sport,EUR,MALE,Tuesday,2025-01-07T00:07:12+00:00,566680,74.98,2,Africa,Cairo
Sac de sport,EUR,FEMALE,Tuesday,2025-01-07T04:58:05+00:00,566944,41.98,2,Asia,
Roller,EUR,FEMALE,Tuesday,2025-01-07T05:26:53+00:00,566979,43.98,2,Europe,Birmingham
Gourde de sport,EUR,MALE,Tuesday,2025-01-07T01:01:55+00:00,566734,116.98,2,North America,Los Angeles
Serviette de sport,EUR,MALE,Tuesday,2025-01-07T07:52:19+00:00,567094,29.98,2,Asia,Abu Dhabi
Chaussures de randonnée,EUR,MALE,Tuesday,2025-01-07T03:59:02+00:00,566892,42.98,2,Africa,Cairo
Sac à dos de randonnée,EUR,FEMALE,Monday,2025-01-06T15:18:43+00:00,566170,149.98,2,Europe,Birmingham
Ballon de football,EUR,MALE,Monday,2025-01-06T15:46:05+00:00,566187,32.98,2,Africa,Cairo
Haltères,EUR,FEMALE,Monday,2025-01-06T14:25:26+00:00,566125,111.98,2,Europe,Cannes
Serviette de sport,EUR,MALE,Monday,2025-01-06T15:01:26+00:00,566156,76.98,2,Africa,Cairo
Casquette de sport,EUR,FEMALE,Monday,2025-01-06T13:48:00+00:00,566100,114.98,2,Europe,Cannes
Chaussures de trail,EUR,MALE,Monday,2025-01-06T17:06:43+00:00,566280,39.98,2,Europe,Birmingham
Chaussures de piscine,EUR,MALE,Monday,2025-01-06T06:50:24+00:00,565708,89.98,2,North America,New York
Raquette de badminton,EUR,FEMALE,Monday,2025-01-13T08:32:38+00:00,575179,53.98,2,Europe,
Maillot de bain,EUR,MALE,Wednesday,2025-01-15T01:30:43+00:00,577427,53.98,2,Asia,Dubai
Raquette de tennis,EUR,MALE,Monday,2025-01-13T05:38:24+00:00,575027,42.98,2,Asia,Dubai
Gants de boxe,EUR,MALE,Monday,2025-01-13T06:38:53+00:00,575083,114.98,2,Europe,Birmingham
Ski,EUR,FEMALE,Monday,2025-01-13T04:23:31+00:00,574956,35.98,2,Europe,Birmingham
Veste de sport,EUR,MALE,Monday,2025-01-13T05:06:43+00:00,574993,36.98,2,Asia,Abu Dhabi
Maillot de bain,EUR,FEMALE,Monday,2025-01-13T01:04:48+00:00,574760,42.98,2,North America,New York
Gourde de sport,EUR,MALE,Monday,2025-01-13T01:35:02+00:00,574789,54.98,2,Asia,Istanbul
Raquette de tennis,EUR,MALE,Monday,2025-01-13T21:23:02+00:00,575865,19.98,2,Asia,Dubai
Ballon de basketball,EUR,MALE,Monday,2025-01-13T14:41:17+00:00,575521,171.98,2,Africa,Cairo
Haltères,EUR,MALE,Monday,2025-01-13T15:24:29+00:00,575559,53.98,2,Asia,
Sac de sport,EUR,MALE,Monday,2025-01-13T16:00:29+00:00,575582,92.98,2,Asia,Dubai
